,item_id,name,category,price,old_price,sellable_online,link,other_colors,designer,depth,height,width
1001,99300702,BESTÅ,Cabinets & cupboards,2730.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-notviken-grey-green-clear-glass-s99300702/,Yes,IKEA of Sweden/Marcus Arvonen,,211.0,300.0
357,79278269,KALLAX,Bookcases & shelving units,215.0,No old price,True,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-doors-black-brown-s79278269/,Yes,Tord Björklund,39.0,77.0,77.0
1182,29151296,SÖDERHAMN,Chairs,1100.0,"SR 1,315",True,https://www.ikea.com/sa/en/p/soederhamn-chaise-longue-samsta-light-pink-s29151296/,Yes,Ola Wihlborg,151.0,83.0,93.0
878,29287370,BILLY / MORLIDEN,Cabinets & cupboards,415.0,No old price,True,https://www.ikea.com/sa/en/p/billy-morliden-bookcase-with-glass-doors-white-glass-s29287370/,Yes,Gillis Lundgren/IKEA of Sweden,30.0,106.0,80.0
539,80419961,JONAXEL,Bookcases & shelving units,25.0,No old price,True,https://www.ikea.com/sa/en/p/jonaxel-2-legs-and-2-castors-white-80419961/,No,IKEA of Sweden,,,
220,29285521,VIMLE,Beds,2945.0,No old price,True,https://www.ikea.com/sa/en/p/vimle-2-seat-sofa-bed-section-gunnared-beige-s29285521/,Yes,Ehlén Johansson/IKEA of Sweden,98.0,83.0,160.0
795,79305102,JONAXEL,Bookcases & shelving units,630.0,No old price,True,https://www.ikea.com/sa/en/p/jonaxel-frame-wire-baskets-clothes-rails-s79305102/,No,IKEA of Sweden,51.0,173.0,
543,89277113,BILLY / BOTTNA,Bookcases & shelving units,245.0,No old price,True,https://www.ikea.com/sa/en/p/billy-bottna-bookcase-with-display-shelf-white-beige-s89277113/,Yes,Gillis Lundgren/K Hagberg/M Hagberg,28.0,106.0,80.0
807,10443629,GLASSVIK,Cabinets & cupboards,175.0,No old price,True,https://www.ikea.com/sa/en/p/glassvik-glass-door-dark-red-brown-clear-glass-10443629/,Yes,IKEA of Sweden,,38.0,60.0
991,294795,HANVIKEN,Cabinets & cupboards,75.0,No old price,True,https://www.ikea.com/sa/en/p/hanviken-door-drawer-front-black-brown-00294795/,Yes,Marcus Arvonen,,38.0,60.0
1120,80280515,JANINGE,Café furniture,225.0,No old price,True,https://www.ikea.com/sa/en/p/janinge-chair-with-armrests-white-80280515/,No,John/Jonas/Petrus/Paul/Caroline,46.0,76.0,54.0
106,39216754,FRIHETEN,Beds,1846.0,"SR 1,995",True,https://www.ikea.com/sa/en/p/friheten-corner-sofa-bed-with-storage-skiftebo-dark-grey-s39216754/,Yes,IKEA of Sweden,151.0,66.0,
225,10311228,KURA,Beds,125.0,No old price,True,https://www.ikea.com/sa/en/p/kura-bed-tent-pink-10311228/,No,T Christensen/K Legaard,,68.0,97.0
1085,414255,VASSVIKEN,Cabinets & cupboards,150.0,No old price,True,https://www.ikea.com/sa/en/p/vassviken-door-white-00414255/,No,IKEA of Sweden,,,
349,79278250,KALLAX,Bookcases & shelving units,595.0,No old price,True,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s79278250/,Yes,Tord Björklund,39.0,112.0,147.0
721,294795,HANVIKEN,Bookcases & shelving units,75.0,No old price,True,https://www.ikea.com/sa/en/p/hanviken-door-drawer-front-black-brown-00294795/,Yes,Marcus Arvonen,,38.0,60.0
270,40322876,SVALNÄS,Bookcases & shelving units,270.0,No old price,True,https://www.ikea.com/sa/en/p/svalnaes-desk-space-with-2-drawers-bamboo-40322876/,No,Jon Karlsson,35.0,,81.0
493,90334612,EKET,Bookcases & shelving units,45.0,No old price,True,https://www.ikea.com/sa/en/p/eket-underframe-birch-90334612/,No,Jon Karlsson,24.0,10.0,34.0
536,69184431,SVALNÄS,Bookcases & shelving units,450.0,No old price,True,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-shelf-combination-bamboo-s69184431/,No,Jon Karlsson,25.0,176.0,86.0
47,29123958,MINNEN,Beds,395.0,SR 445,True,https://www.ikea.com/sa/en/p/minnen-ext-bed-frame-with-slatted-bed-base-white-s29123958/,No,IKEA of Sweden/Tina Christensen,,,85.0
12,397736,NORRARYD,Bar furniture,395.0,No old price,True,https://www.ikea.com/sa/en/p/norraryd-bar-stool-with-backrest-black-00397736/,No,Nike Karlsson,47.0,103.0,46.0
37,89280380,NORRÅKER / NORRARYD,Bar furniture,1385.0,No old price,True,https://www.ikea.com/sa/en/p/norraker-norraryd-bar-table-and-2-bar-stools-black-black-s89280380/,No,Nike Karlsson/J Karlsson/N Karlsson,,104.0,74.0
116,29250753,LAUVIK,Beds,2425.0,"SR 3,245",True,https://www.ikea.com/sa/en/p/lauvik-divan-bed-hamarvik-firm-dark-beige-s29250753/,Yes,Synnöve Mork/Ola Wihlborg/IKEA of Sweden,,120.0,160.0
397,89287433,BILLY / OXBERG,Bookcases & shelving units,505.0,No old price,True,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-w-hght-ext-ut-pnl-glss-drs-white-glass-s89287433/,Yes,IKEA of Sweden,30.0,237.0,40.0
1065,99265911,HAVSTA,Cabinets & cupboards,2290.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-storage-comb-w-sliding-glass-doors-dark-brown-s99265911/,Yes,IKEA of Sweden,47.0,212.0,121.0
487,344941,EKET,Bookcases & shelving units,175.0,No old price,True,https://www.ikea.com/sa/en/p/eket-cabinet-w-door-and-2-shelves-dark-grey-00344941/,Yes,Jon Karlsson,25.0,70.0,35.0
1113,89280380,NORRÅKER / NORRARYD,Café furniture,1385.0,No old price,True,https://www.ikea.com/sa/en/p/norraker-norraryd-bar-table-and-2-bar-stools-black-black-s89280380/,No,Nike Karlsson/J Karlsson/N Karlsson,,104.0,74.0
790,69248386,IVAR,Bookcases & shelving units,1110.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-pine-s69248386/,No,IKEA of Sweden,30.0,179.0,259.0
955,10334319,BILLSBRO,Cabinets & cupboards,55.0,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-white-10334319/,Yes,H Preutz/A Fredriksson,,,
71,90349326,HEMNES,Beds,1495.0,No old price,True,https://www.ikea.com/sa/en/p/hemnes-day-bed-frame-with-3-drawers-white-90349326/,No,Carina Bengs,70.0,18.0,89.0
872,50365139,GALANT,Cabinets & cupboards,945.0,No old price,True,https://www.ikea.com/sa/en/p/galant-cabinet-with-doors-black-stained-ash-veneer-50365139/,Yes,Eva Lilja Löwenhielm,45.0,120.0,80.0
786,39311789,JONAXEL,Bookcases & shelving units,950.0,SR 977,True,https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskts-clths-rl-shlv-uts-s39311789/,No,IKEA of Sweden,51.0,207.0,173.0
544,19030592,KALLAX,Bookcases & shelving units,615.0,No old price,True,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-8-inserts-black-brown-s19030592/,No,IKEA of Sweden/Tord Björklund,39.0,147.0,147.0
280,50214678,VITTSJÖ,Bookcases & shelving units,225.0,No old price,True,https://www.ikea.com/sa/en/p/vittsjoe-shelving-unit-black-brown-glass-50214678/,No,Johan Kroon,36.0,175.0,51.0
879,80336433,GUBBARP,Cabinets & cupboards,3.0,No old price,True,https://www.ikea.com/sa/en/p/gubbarp-knob-white-80336433/,Yes,H Preutz/A Fredriksson,27.0,,
628,40263853,BILLY,Bookcases & shelving units,100.0,No old price,True,https://www.ikea.com/sa/en/p/billy-height-extension-unit-white-40263853/,Yes,IKEA of Sweden,28.0,35.0,80.0
800,99184439,SVALNÄS,Bookcases & shelving units,2070.0,No old price,True,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-storage-combination-bamboo-white-s99184439/,No,Jon Karlsson,35.0,176.0,193.0
72,99157983,NESTTUN,Beds,595.0,No old price,True,https://www.ikea.com/sa/en/p/nesttun-bed-frame-white-s99157983/,Yes,IKEA of Sweden/David Wahl,,95.0,146.0
89,9241420,NORDLI,Beds,2290.0,No old price,True,https://www.ikea.com/sa/en/p/nordli-bed-frame-w-storage-and-headboard-white-s09241420/,Yes,Ola Wihlborg,51.0,16.0,240.0
745,49299032,BESTÅ,Bookcases & shelving units,1215.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-selsviken-nannarp-high-gloss-dark-red-brown-s49299032/,Yes,IKEA of Sweden/Carl Öjerstam,42.0,48.0,180.0
681,29286399,EKET,Bookcases & shelving units,661.0,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-light-grey-dark-grey-s29286399/,Yes,IKEA of Sweden/Jon Karlsson,35.0,70.0,175.0
902,19057906,BESTÅ,Cabinets & cupboards,480.0,No old price,True,https://www.ikea.com/sa/en/p/besta-wall-cabinet-with-2-doors-lappviken-black-brown-s19057906/,Yes,IKEA of Sweden,22.0,128.0,60.0
490,49311492,JONAXEL,Bookcases & shelving units,95.0,No old price,True,https://www.ikea.com/sa/en/p/jonaxel-frame-with-clothes-rail-s49311492/,No,IKEA of Sweden,51.0,104.0,50.0
326,295554,BESTÅ,Bookcases & shelving units,25.0,No old price,True,https://www.ikea.com/sa/en/p/besta-shelf-white-00295554/,Yes,IKEA of Sweden,36.0,,56.0
469,49189203,EKET,Bookcases & shelving units,515.0,No old price,True,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-s49189203/,Yes,IKEA of Sweden/Jon Karlsson,35.0,72.0,105.0
21,30352246,RÅSKOG,Bar furniture,175.0,No old price,True,https://www.ikea.com/sa/en/p/raskog-bar-stool-black-30352246/,No,Nike Karlsson,44.0,63.0,44.0
977,59279180,LIXHULT,Cabinets & cupboards,495.0,No old price,True,https://www.ikea.com/sa/en/p/lixhult-cabinet-combination-grey-red-s59279180/,Yes,Jon Karlsson,35.0,70.0,95.0
658,90333938,EKET,Bookcases & shelving units,250.0,No old price,True,https://www.ikea.com/sa/en/p/eket-cabinet-w-door-and-1-shelf-white-90333938/,Yes,Jon Karlsson,35.0,70.0,35.0
707,30425988,KALLVIKEN,Bookcases & shelving units,95.0,No old price,True,https://www.ikea.com/sa/en/p/kallviken-drawer-front-dark-grey-concrete-effect-30425988/,No,IKEA of Sweden,,26.0,60.0
191,40299687,BURFJORD,Beds,40.0,SR 50/4 pack,True,https://www.ikea.com/sa/en/p/burfjord-leg-oak-40299687/,No,Ola Wihlborg,55.0,,55.0
1115,29297227,STENSELE / NORRARYD,Café furniture,1340.0,No old price,True,https://www.ikea.com/sa/en/p/stensele-norraryd-bar-table-and-2-bar-stools-anthracite-anthracite-black-s29297227/,No,Nike Karlsson/Maja Ganszyniec,,,
1029,79286896,BEKANT,Cabinets & cupboards,1200.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-black-s79286896/,Yes,IKEA of Sweden/Eva Lilja Löwenhielm,45.0,101.0,41.0
342,20345633,KOLBJÖRN,Bookcases & shelving units,695.0,No old price,True,https://www.ikea.com/sa/en/p/kolbjoern-cabinet-in-outdoor-beige-20345633/,No,IKEA of Sweden,35.0,161.0,90.0
152,39227837,UTÅKER,Beds,1285.0,No old price,True,https://www.ikea.com/sa/en/p/utaker-stackable-bed-with-2-mattresses-pine-moshult-firm-s39227837/,Yes,IKEA of Sweden/Henrik Preutz,,2.0,83.0
35,20429010,NORRÅKER,Bar furniture,395.0,No old price,True,https://www.ikea.com/sa/en/p/norraker-bar-stool-with-backrest-birch-20429010/,Yes,J Karlsson/N Karlsson,48.0,100.0,42.0
351,89286382,EKET,Bookcases & shelving units,640.0,SR 750,True,https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-white-white-stained-oak-effect-s89286382/,Yes,Jon Karlsson/IKEA of Sweden,25.0,70.0,175.0
541,20452618,BROR,Bookcases & shelving units,95.0,No old price,True,https://www.ikea.com/sa/en/p/bror-shelf-white-20452618/,No,IKEA of Sweden,54.0,,84.0
581,80339790,HACKÅS,Bookcases & shelving units,17.0,No old price,True,https://www.ikea.com/sa/en/p/hackas-knob-anthracite-80339790/,No,J Löfgren/J Pettersson,18.0,,24.0
971,60334312,BILLSBRO,Cabinets & cupboards,35.0,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-white-60334312/,No,H Preutz/A Fredriksson,,,
570,49280749,BILLY / OXBERG,Bookcases & shelving units,1790.0,No old price,True,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-w-height-extension-ut-drs-black-brown-s49280749/,Yes,IKEA of Sweden/Gillis Lundgren,30.0,237.0,160.0
218,248567,SUNDVIK,Beds,695.0,No old price,True,https://www.ikea.com/sa/en/p/sundvik-cot-white-00248567/,No,IKEA of Sweden,,85.0,67.0
613,9297134,JONAXEL,Bookcases & shelving units,150.0,No old price,True,https://www.ikea.com/sa/en/p/jonaxel-frame-with-wire-baskets-s09297134/,No,IKEA of Sweden,51.0,70.0,50.0
1026,59265965,HAVSTA,Cabinets & cupboards,4770.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-storage-combination-w-glass-doors-dark-brown-s59265965/,Yes,IKEA of Sweden,47.0,212.0,243.0
960,89291312,HÄLLAN,Cabinets & cupboards,325.0,No old price,True,https://www.ikea.com/sa/en/p/haellan-storage-combination-with-doors-white-s89291312/,No,Jon Karlsson,47.0,67.0,45.0
376,29299165,BESTÅ,Bookcases & shelving units,925.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-black-brown-notviken-grey-green-s29299165/,Yes,IKEA of Sweden,42.0,38.0,180.0
79,29194427,HEMNES,Beds,1375.0,"SR 1,595",True,https://www.ikea.com/sa/en/p/hemnes-bed-frame-with-4-storage-boxes-white-stain-s29194427/,Yes,IKEA of Sweden/Carina Bengs,,,154.0
205,79186774,KONGSFJORD,Beds,8356.0,"SR 8,540",True,https://www.ikea.com/sa/en/p/kongsfjord-divan-bed-hyllestad-medium-firm-tustna-dark-grey-s79186774/,Yes,Ola Wihlborg/Synnöve Mork/IKEA of Sweden,,135.0,180.0
654,30373164,KLACKBERG,Bookcases & shelving units,35.0,No old price,True,https://www.ikea.com/sa/en/p/klackberg-knob-silver-colour-30373164/,No,Charlie Styrbjörn,30.0,,
641,19309725,ALGOT,Bookcases & shelving units,458.0,SR 530,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-black-s19309725/,No,Francis Cayouette,41.0,85.0,189.0
400,69325902,IVAR,Bookcases & shelving units,335.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-1-section-shelves-drawers-pine-red-s69325902/,No,IKEA of Sweden,30.0,179.0,48.0
996,9282528,BEKANT,Cabinets & cupboards,944.0,No old price,True,https://www.ikea.com/sa/en/p/bekant-storage-unit-on-legs-mesh-white-s09282528/,Yes,Eva Lilja Löwenhielm,45.0,101.0,41.0
825,30381593,IVAR,Cabinets & cupboards,345.0,No old price,True,https://www.ikea.com/sa/en/p/ivar-cabinet-with-doors-white-30381593/,No,Sarah Fager,30.0,83.0,80.0
230,69278415,GRÖNLID,Beds,4390.0,No old price,True,https://www.ikea.com/sa/en/p/groenlid-3-seat-sofa-bed-ljungen-light-green-s69278415/,Yes,Francis Cayouette/Ehlén Johansson/IKEA of Sweden,98.0,104.0,267.0
241,69292275,VIMLE,Beds,4265.0,No old price,True,https://www.ikea.com/sa/en/p/vimle-3-seat-sofa-bed-gunnared-beige-s69292275/,Yes,Ehlén Johansson/IKEA of Sweden,98.0,83.0,261.0
0,90420332,FREKVENS,Bar furniture,265.0,No old price,True,https://www.ikea.com/sa/en/p/frekvens-bar-table-in-outdoor-black-90420332/,No,Nicholai Wiig Hansen,,99.0,51.0
1091,30323598,BILLSBRO,Cabinets & cupboards,49.0,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-30323598/,No,H Preutz/A Fredriksson,,,
209,79150746,HOLMSUND,Beds,2995.0,No old price,True,https://www.ikea.com/sa/en/p/holmsund-corner-sofa-bed-nordvalla-medium-grey-s79150746/,Yes,K Hagberg/M Hagberg/IKEA of Sweden,151.0,96.0,230.0
183,69287537,DELAKTIG,Beds,2095.0,No old price,True,https://www.ikea.com/sa/en/p/delaktig-bed-frame-with-headboard-aluminium-black-s69287537/,No,IKEA of Sweden/Tom Dixon,,99.0,164.0
569,9297657,JONAXEL,Bookcases & shelving units,390.0,SR 438,True,https://www.ikea.com/sa/en/p/jonaxel-shelving-unit-with-clothes-rail-s09297657/,No,IKEA of Sweden,51.0,173.0,99.0
216,49268653,STUVA / FRITIDS,Beds,2025.0,No old price,True,https://www.ikea.com/sa/en/p/stuva-fritids-loft-bed-combo-w-4-drawers-2-doors-white-light-pink-s49268653/,Yes,Ebba Strandmark/IKEA of Sweden,,182.0,
463,10334611,EKET,Bookcases & shelving units,75.0,No old price,True,https://www.ikea.com/sa/en/p/eket-underframe-birch-10334611/,No,Jon Karlsson,34.0,10.0,69.0
1075,70370352,MOSSARYD,Cabinets & cupboards,29.0,No old price,True,https://www.ikea.com/sa/en/p/mossaryd-drop-handle-stainless-steel-colour-70370352/,No,Francis Cayouette,18.0,,
413,89276463,BROR,Bookcases & shelving units,445.0,SR 455,True,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s89276463/,Yes,IKEA of Sweden,40.0,190.0,65.0
841,396416,MILSBO,Cabinets & cupboards,995.0,No old price,True,https://www.ikea.com/sa/en/p/milsbo-glass-door-cabinet-white-00396416/,Yes,Jonas Hultqvist,42.0,175.0,73.0
1058,29336356,EKET,Cabinets & cupboards,125.0,No old price,True,https://www.ikea.com/sa/en/p/eket-wall-cabinet-with-glass-door-white-s29336356/,Yes,IKEA of Sweden/Jon Karlsson,25.0,35.0,35.0
124,49046068,SUNDVIK,Beds,849.0,No old price,True,https://www.ikea.com/sa/en/p/sundvik-ext-bed-frame-with-slatted-bed-base-white-s49046068/,No,IKEA of Sweden,,80.0,
171,70340567,GRÄLVIKEN,Beds,1995.0,No old price,True,https://www.ikea.com/sa/en/p/graelviken-3-seat-sofa-bed-grey-70340567/,No,IKEA of Sweden,86.0,74.0,225.0
903,40363621,HÄLLAN,Cabinets & cupboards,325.0,No old price,True,https://www.ikea.com/sa/en/p/haellan-cabinet-white-40363621/,No,Jon Karlsson,47.0,75.0,45.0
684,30323598,BILLSBRO,Bookcases & shelving units,49.0,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-30323598/,No,H Preutz/A Fredriksson,,,
528,40299885,BESTÅ,Bookcases & shelving units,475.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-40299885/,Yes,IKEA of Sweden,40.0,64.0,120.0
806,29297958,BESTÅ,Cabinets & cupboards,820.0,No old price,True,https://www.ikea.com/sa/en/p/besta-tv-bench-with-drawers-black-brown-selsviken-stallarp-high-gloss-dark-red-brown-s29297958/,Yes,Carl Öjerstam/IKEA of Sweden,42.0,48.0,120.0
74,79012991,MALM,Beds,670.0,No old price,True,https://www.ikea.com/sa/en/p/malm-bed-frame-high-w-2-storage-boxes-white-s79012991/,Yes,Eva Lilja Löwenhielm,59.0,15.0,105.0
803,30441554,TIMMERVIKEN,Cabinets & cupboards,115.0,No old price,True,https://www.ikea.com/sa/en/p/timmerviken-door-black-30441554/,No,IKEA of Sweden,,64.0,60.0
177,29278101,GRÖNLID,Beds,3595.0,No old price,True,https://www.ikea.com/sa/en/p/groenlid-2-seat-sofa-bed-ljungen-dark-red-s29278101/,Yes,IKEA of Sweden/Francis Cayouette/Ehlén Johansson,98.0,104.0,196.0
627,50300015,BROR,Bookcases & shelving units,495.0,No old price,True,https://www.ikea.com/sa/en/p/bror-cabinet-with-2-doors-black-50300015/,No,IKEA of Sweden,40.0,66.0,76.0
1130,90339412,MILLBERGET,Chairs,350.0,No old price,True,https://www.ikea.com/sa/en/p/millberget-swivel-chair-bomstad-black-90339412/,Yes,Ola Wihlborg,65.0,,
341,70339291,FJÄLLBO,Bookcases & shelving units,495.0,No old price,True,https://www.ikea.com/sa/en/p/fjaellbo-shelving-unit-black-70339291/,No,Johan Kroon,36.0,136.0,100.0
1030,89217727,BILLY / OXBERG,Cabinets & cupboards,1735.0,No old price,True,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-black-brown-glass-s89217727/,Yes,IKEA of Sweden/Gillis Lundgren,30.0,237.0,120.0
856,79291355,PLATSA,Cabinets & cupboards,1268.0,"SR 1,505",True,https://www.ikea.com/sa/en/p/platsa-storage-combination-s79291355/,No,IKEA of Sweden,42.0,301.0,80.0
455,60295532,BESTÅ,Bookcases & shelving units,30.0,No old price,True,https://www.ikea.com/sa/en/p/besta-glass-shelf-glass-60295532/,No,IKEA of Sweden,36.0,,56.0
358,99277122,BILLY / BOTTNA,Bookcases & shelving units,140.0,No old price,True,https://www.ikea.com/sa/en/p/billy-bottna-bookcase-with-display-shelf-white-beige-s99277122/,Yes,K Hagberg/M Hagberg/Gillis Lundgren,28.0,106.0,40.0
1053,9266024,HAVSTA,Cabinets & cupboards,2525.0,No old price,True,https://www.ikea.com/sa/en/p/havsta-storage-combination-w-glass-doors-dark-brown-s09266024/,Yes,IKEA of Sweden,37.0,134.0,243.0
918,50046152,HEDRA,Cabinets & cupboards,9.0,No old price,True,https://www.ikea.com/sa/en/p/hedra-knob-anthracite-50046152/,No,IKEA of Sweden,27.0,,
1014,79249328,HÄLLAN,Cabinets & cupboards,600.0,No old price,True,https://www.ikea.com/sa/en/p/haellan-storage-combination-with-doors-white-s79249328/,No,Jon Karlsson,47.0,117.0,45.0
446,19291645,KOLBJÖRN,Bookcases & shelving units,570.0,No old price,True,https://www.ikea.com/sa/en/p/kolbjoern-shelving-unit-with-cabinet-beige-s19291645/,No,IKEA of Sweden,37.0,161.0,80.0
337,60295706,MOSTORP,Bookcases & shelving units,417.0,SR 695,True,https://www.ikea.com/sa/en/p/mostorp-wall-shelf-beige-high-gloss-beige-60295706/,Yes,IKEA of Sweden,27.0,27.0,160.0
43,9288224,STENSELE,Bar furniture,550.0,No old price,True,https://www.ikea.com/sa/en/p/stensele-bar-table-anthracite-anthracite-s09288224/,No,Maja Ganszyniec,,105.0,
701,19272699,BROR,Bookcases & shelving units,1335.0,No old price,True,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s19272699/,No,IKEA of Sweden,40.0,190.0,254.0
485,79094213,ALGOT,Bookcases & shelving units,271.2,SR 452,True,https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-white-s79094213/,No,Francis Cayouette,41.0,197.0,46.0
407,20419964,JONAXEL,Bookcases & shelving units,25.0,SR 27,True,https://www.ikea.com/sa/en/p/jonaxel-mesh-basket-white-20419964/,No,IKEA of Sweden,51.0,15.0,50.0
1105,19304209,LEIFARNE,Café furniture,275.0,No old price,True,https://www.ikea.com/sa/en/p/leifarne-chair-with-armrests-dark-yellow-dietmar-chrome-plated-s19304209/,No,Mia Lagerman,50.0,87.0,53.0
617,70323600,BILLSBRO,Bookcases & shelving units,19.0,No old price,True,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-70323600/,No,H Preutz/A Fredriksson,,,
